"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
459	"2022-03-12 03:28:16"	38	0
460	"2022-03-12 03:28:26"	38	0
461	"2022-03-12 03:28:36"	38	0
462	"2022-03-12 03:28:46"	38	0
463	"2022-03-12 03:28:56"	38	0
464	"2022-03-12 03:29:06"	38	0
465	"2022-03-12 03:29:16"	38	0
466	"2022-03-12 03:29:26"	38	0
467	"2022-03-12 03:29:36"	38	0
468	"2022-03-12 03:29:46"	38	0
469	"2022-03-12 03:29:56"	38	0
470	"2022-03-12 03:30:06"	38	0
471	"2022-03-12 03:30:16"	37	0
472	"2022-03-12 03:30:26"	37	0
473	"2022-03-12 03:30:36"	37	0
474	"2022-03-12 03:30:46"	37	0
475	"2022-03-12 03:30:56"	37	0
476	"2022-03-12 03:31:06"	37	0
477	"2022-03-12 03:31:16"	37	0
478	"2022-03-12 03:31:26"	37	0
479	"2022-03-12 03:31:36"	37	0
480	"2022-03-12 03:31:46"	37	0
481	"2022-03-12 03:31:56"	37	0
482	"2022-03-12 03:32:06"	37	0
483	"2022-03-12 03:32:16"	37	0
484	"2022-03-12 03:32:26"	37	0
485	"2022-03-12 03:32:36"	37	0
486	"2022-03-12 03:32:46"	37	0
487	"2022-03-12 03:32:56"	37	0
488	"2022-03-12 03:33:06"	37	0
489	"2022-03-12 03:33:16"	37	0
490	"2022-03-12 03:33:26"	37	0
491	"2022-03-12 03:33:36"	37	0
492	"2022-03-12 03:33:46"	37	0
493	"2022-03-12 03:33:56"	37	0
494	"2022-03-12 03:34:06"	37	0
495	"2022-03-12 03:34:16"	37	0
496	"2022-03-12 03:34:26"	37	0
497	"2022-03-12 03:34:36"	37	0
498	"2022-03-12 03:34:46"	37	0
499	"2022-03-12 03:34:56"	37	0
500	"2022-03-12 03:35:06"	37	0
501	"2022-03-12 03:35:16"	37	0
502	"2022-03-12 03:35:26"	37	0
503	"2022-03-12 03:35:36"	37	0
504	"2022-03-12 03:35:46"	37	0
505	"2022-03-12 03:35:56"	37	0
506	"2022-03-12 03:36:06"	37	0
507	"2022-03-12 03:36:16"	37	0
508	"2022-03-12 03:36:26"	37	0
509	"2022-03-12 03:36:36"	37	0
510	"2022-03-12 03:36:46"	37	0
511	"2022-03-12 03:36:56"	37	0
512	"2022-03-12 03:37:06"	37	0
513	"2022-03-12 03:37:16"	37	0
514	"2022-03-12 03:37:26"	37	0
515	"2022-03-12 03:37:36"	37	0
516	"2022-03-12 03:37:46"	37	0
517	"2022-03-12 03:37:56"	37	0
518	"2022-03-12 03:38:06"	37	0
519	"2022-03-12 03:38:16"	37	0
520	"2022-03-12 03:38:26"	37	0
521	"2022-03-12 03:38:36"	37	0
522	"2022-03-12 03:38:46"	37	0
523	"2022-03-12 03:38:56"	37	0
524	"2022-03-12 03:39:06"	37	0
525	"2022-03-12 03:39:16"	37	0
526	"2022-03-12 03:39:26"	37	0
527	"2022-03-12 03:39:36"	37	0
528	"2022-03-12 03:39:46"	37	0
529	"2022-03-12 03:39:56"	37	0
530	"2022-03-12 03:40:06"	37	0
531	"2022-03-12 03:40:16"	37	0
532	"2022-03-12 03:40:26"	37	0
533	"2022-03-12 03:40:36"	37	0
534	"2022-03-12 03:40:46"	37	0
535	"2022-03-12 03:40:56"	37	0
536	"2022-03-12 03:41:06"	37	0
537	"2022-03-12 03:41:16"	37	0
538	"2022-03-12 03:41:26"	37	0
539	"2022-03-12 03:41:36"	37	0
540	"2022-03-12 03:41:46"	37	0
541	"2022-03-12 03:41:56"	37	0
542	"2022-03-12 03:42:05"	37	0
543	"2022-03-12 03:42:15"	37	0
544	"2022-03-12 03:42:25"	37	0
545	"2022-03-12 03:42:35"	37	0
546	"2022-03-12 03:42:45"	37	0
547	"2022-03-12 03:42:55"	37	0
548	"2022-03-12 03:43:05"	37	0
549	"2022-03-12 03:43:15"	37	0
550	"2022-03-12 03:43:25"	37	0
551	"2022-03-12 03:43:35"	37	0
552	"2022-03-12 03:43:45"	37	0
553	"2022-03-12 03:43:55"	37	0
554	"2022-03-12 03:44:05"	37	0
555	"2022-03-12 03:44:15"	37	0
556	"2022-03-12 03:44:25"	37	0
557	"2022-03-12 03:44:35"	37	0
558	"2022-03-12 03:44:45"	37	0
559	"2022-03-12 03:44:55"	37	0
560	"2022-03-12 03:45:05"	37	0
561	"2022-03-12 03:45:15"	37	0
562	"2022-03-12 03:45:25"	37	0
563	"2022-03-12 03:45:36"	37	0
564	"2022-03-12 03:45:45"	37	0
565	"2022-03-12 03:45:55"	37	0
566	"2022-03-12 03:46:05"	37	0
567	"2022-03-12 03:46:15"	37	0
568	"2022-03-12 03:46:25"	37	0
569	"2022-03-12 03:46:35"	37	0
570	"2022-03-12 03:46:45"	37	0
571	"2022-03-12 03:46:55"	37	0
572	"2022-03-12 03:47:05"	37	0
573	"2022-03-12 03:47:15"	37	0
574	"2022-03-12 03:47:25"	37	0
575	"2022-03-12 03:47:35"	37	0
576	"2022-03-12 03:47:45"	37	0
577	"2022-03-12 03:47:55"	37	0
578	"2022-03-12 03:48:05"	37	0
579	"2022-03-12 03:48:15"	37	0
580	"2022-03-12 03:48:25"	37	0
581	"2022-03-12 03:48:35"	37	0
582	"2022-03-12 03:48:45"	37	0
583	"2022-03-12 03:48:55"	37	0
584	"2022-03-12 03:49:05"	37	0
585	"2022-03-12 03:49:15"	37	0
586	"2022-03-12 03:49:25"	37	0
587	"2022-03-12 03:49:35"	37	0
588	"2022-03-12 03:49:45"	36	0
589	"2022-03-12 03:49:55"	36	0
590	"2022-03-12 03:50:05"	36	0
591	"2022-03-12 03:50:15"	36	0
592	"2022-03-12 03:50:25"	36	0
593	"2022-03-12 03:50:35"	36	0
594	"2022-03-12 03:50:45"	36	0
595	"2022-03-12 03:50:55"	36	0
596	"2022-03-12 03:51:05"	36	0
597	"2022-03-12 03:51:15"	36	0
598	"2022-03-12 03:51:25"	36	0
599	"2022-03-12 03:51:35"	36	0
600	"2022-03-12 03:51:45"	36	0
601	"2022-03-12 03:51:55"	36	0
602	"2022-03-12 03:52:05"	36	0
603	"2022-03-12 03:52:15"	36	0
604	"2022-03-12 03:52:25"	36	0
605	"2022-03-12 03:52:35"	36	0
606	"2022-03-12 03:52:45"	36	0
607	"2022-03-12 03:52:55"	36	0
608	"2022-03-12 03:53:05"	36	0
