"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
1758	"2023-08-19 08:46:00"	96	11
1759	"2023-08-19 08:46:30"	96	11
1760	"2023-08-19 08:47:00"	96	11
1761	"2023-08-19 08:47:30"	96	11
1762	"2023-08-19 08:48:00"	96	11
1763	"2023-08-19 08:48:30"	96	11
1764	"2023-08-19 08:49:00"	96	11
1765	"2023-08-19 08:49:30"	96	11
1766	"2023-08-19 08:50:00"	96	11
1767	"2023-08-19 08:50:30"	96	11
1768	"2023-08-19 08:51:00"	96	11
1769	"2023-08-19 08:51:30"	96	11
1770	"2023-08-19 08:52:00"	96	11
1771	"2023-08-19 08:52:30"	96	11
1772	"2023-08-19 08:53:00"	96	11
1773	"2023-08-19 08:53:30"	96	11
1774	"2023-08-19 08:54:00"	95	10
1775	"2023-08-19 08:54:30"	96	11
1776	"2023-08-19 08:55:00"	95	10
1777	"2023-08-19 08:55:30"	95	10
1778	"2023-08-19 08:56:00"	96	11
1779	"2023-08-19 08:56:30"	96	11
1780	"2023-08-19 08:57:00"	95	10
1781	"2023-08-19 08:57:30"	95	10
1782	"2023-08-19 08:58:00"	95	10
1783	"2023-08-19 08:58:30"	95	10
1784	"2023-08-19 08:59:00"	95	10
1785	"2023-08-19 08:59:30"	95	10
1786	"2023-08-19 09:00:00"	95	10
1787	"2023-08-19 09:00:30"	95	10
1788	"2023-08-19 09:01:00"	95	10
1789	"2023-08-19 09:01:30"	95	10
1790	"2023-08-19 09:02:00"	95	10
1791	"2023-08-19 09:02:30"	95	10
1792	"2023-08-19 09:03:00"	95	10
1793	"2023-08-19 09:03:30"	95	10
1794	"2023-08-19 09:04:00"	95	10
1795	"2023-08-19 09:04:30"	95	10
1796	"2023-08-19 09:05:00"	95	10
1797	"2023-08-19 09:05:30"	95	10
1798	"2023-08-19 09:06:00"	95	10
1799	"2023-08-19 09:06:30"	95	10
1800	"2023-08-19 09:07:00"	95	10
1801	"2023-08-19 09:07:30"	95	10
1802	"2023-08-19 09:08:00"	95	10
1803	"2023-08-19 09:08:30"	95	10
1804	"2023-08-19 09:09:00"	95	10
1805	"2023-08-19 09:09:30"	95	10
